"instance"	"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"state_Shift..dimension.1."	"state_Shift..dimension.2."	"state_Slope..dimension.1."	"state_Slope..dimension.2."
"116"	116	0.325031594302082	0.1833337895743	0.422058724964034	0.483838343195049	0.35836888214904	0.187500013837629	0.166666666672501	0.379166666666669	0.191666666666667	0.141666666666667	-0.488948661231139	3.78935804803255	6.12237278933952	7.77130978912783
"117"	117	0.225275314427599	0.270976010489095	0.30513866059779	0.270035621994257	0.271500119228066	0.298803480679269	0.328810934778188	0.427549464208926	0.162739151633936	0.408877556020542	7.77728497802639	5.73090060521147	-3.76259966528533	1.6469842067898
"118"	118	0.346018096352986	0.449644964228549	0.267278487540138	0.274367495514908	0.335034556063494	0.233333567569973	0.229166666710367	0.266666666666676	0.120833333333333	0.241666666666667	4.37467909519289	2.09478903700161	8.724888620398	7.48152745507018
"119"	119	0.264673715486983	0.273547477578235	0.281847082311263	0.191695648871784	0.0791674928353467	0.312500012994245	0.204166666952108	0.358333333334523	0.241666666666719	0.383333333333334	1.82121517236911	1.47803914327692	4.06855818022523	4.3620720153555
"120"	120	0.195833376881453	0.229174564679802	0.312501727771788	0.287315936877943	0.46306028398038	0.168987717996883	0.212693518936034	0.287502789614191	0.308333355827013	0.23333333370405	4.7316661203598	5.21030951964065	3.9959345485203	-4.4722440815681
"121"	121	0.191694761873173	0.342351117306798	0.150442428464226	0.309978482343355	0.3094962150342	0.325851512303253	0.23336356393942	0.350001392736175	0.17500009623793	0.295833336880003	3.24749822787667	3.9756506019283	8.96980229981917	3.07767109235537
"122"	122	0.220375209741765	0.32915888242086	0.526060166802761	0.285320982656899	0.387082695205086	0.219921969839412	0.354775811190865	0.298428574675255	0.0671290685402644	0.229246611247348	3.00452893665699	3.443644232852	3.4996649730881	-1.21691796276457
"123"	123	0.350015880318208	0.321555174613839	0.297972146754389	0.240221558075036	0.332143858573702	0.196382445030572	0.358363445987971	0.345834709735355	0.233333341650089	0.374999998341664	4.6183429190521	2.42265709456865	3.40421753187954	6.98319153405258
"124"	124	0.282513108000525	0.183074593125078	0.518524214059412	0.544472799843042	0.293185179315607	0.308638237761426	0.461470729664742	0.290638193436201	0.217141013544368	0.277178729669722	3.39119072709811	5.10136805683887	3.10930617160042	-0.0162411556811004
"125"	125	0.491875782694558	0.266281477754505	0.259531702001331	0.29929301017432	0.279990136486766	0.404905574317689	0.290800709669225	0.266319260427253	0.217187468678769	0.421362451432337	3.69837941452637	6.27694227934359	-2.43097588938357	1.7799066620521
"126"	126	0.25416853000286	0.275991779533949	0.285074812166679	0.380678715868658	0.200088258108829	0.171027658433113	0.200003434006759	0.437500016415939	0.30833333363415	0.133333333334584	4.55321126106438	2.54199972917945	4.6500943850466	8.15315832232941
"127"	127	0.254180156294246	0.184608607599601	0.309424761384547	0.315137875427183	0.216886240574757	0.370192733841583	0.313130502536594	0.225000722793012	0.12083333398445	0.287500000000548	6.08176509455	3.16912363676916	6.95517253441645	-4.98270544350965
"128"	128	0.229166666742338	0.195833393180241	0.200028958211938	0.37523374887329	0.443940405215604	0.161695219905343	0.324998217092405	0.170833494133009	0.241666667050129	0.108333333339717	5.03354546266657	5.00436174167186	4.87782935356067	-5.5692579200964
"129"	129	0.237513483518357	0.509208202363173	0.179823880531485	0.266792196482	0.383337063002825	0.333333410143373	0.245833335969736	0.233333333384235	0.32916666666754	0.529166666666709	0.523832528324347	1.77395604637936	5.47976562745892	-3.65960220451277
"130"	130	0.187671934710528	0.17739658121244	0.233653481411299	0.486364438536175	0.278130616023996	0.351625796063647	0.26927345964629	0.142030966751192	0.25429482506344	0.462500004483702	4.06424465679298	4.77168130577671	3.07875875157877	1.95576581121592
"131"	131	0.150000089267029	0.195833455439882	0.141668647945737	0.0875361240974515	0.172039070428792	0.33603169490466	0.226323236704406	0.270888962782327	0.171258366280871	0.258347589602637	-0.754046528991417	6.7809818445073	8.25214629685817	-3.15468019004202
"132"	132	0.20833341243904	0.266667570142358	0.254187584064112	0.134218727889581	0.313387979493015	0.301733954281753	0.126954007462014	0.145901653472342	0.175002728652119	0.250000032665419	5.46443020491663	5.54870940434549	5.15836929010914	3.47014944089471
"133"	133	0.383517966640232	0.418863284217918	0.26520502182844	0.392486165128114	0.442618580482002	0.385495196147713	0.469147738231105	0.409612133418995	0.386401666062852	0.303471040539371	1.74628075757998	6.75430504225043	2.70596949484871	0.544529710849431
"134"	134	0.190162194236094	0.276733357144325	0.316744920158668	0.33081283546987	0.238078274545196	0.437657813974784	0.322594350427525	0.249694382201471	0.229564576256783	0.216692791277798	0.855605132372116	6.19213512775356	3.53125660713376	-2.60617837592458
"135"	135	0.283333327340865	0.145833505426952	0.204171049535553	0.337645329777778	0.23030305043616	0.37860368727838	0.526602773812434	0.189760882804785	0.197746262514768	0.279324802212343	7.14466596136724	6.02757608841506	-2.72153296513297	4.37159198688206
"136"	136	0.469780478338107	0.413286201742169	0.307111792872205	0.186448417434466	0.345381656092824	0.227238157303629	0.429155961294872	0.465724422081051	0.33441353473885	0.146155255239206	1.94005172346529	3.52831962188722	7.00187063075487	1.1546690870178
"137"	137	0.317010018036694	0.295278591055354	0.364632261202554	0.228983155966056	0.386927305050575	0.204320126959041	0.218429966592742	0.299419758394057	0.255371464954897	0.284179726065218	2.5326980306334	-0.214364446694659	-0.462778680082036	2.02526597725332
"138"	138	0.15257221100399	0.201577745339926	0.303803697994498	0.316123643249918	0.241050593498213	0.304242947861182	0.304169503952747	0.50833324670797	0.33333333940788	0.141666666990993	3.51544534564613	1.48362843261564	3.23748156660763	3.63259851595442
"139"	139	0.298218561432373	0.215968355385055	0.321996171791616	0.581100193602041	0.388679502761105	0.314051147590643	0.434203191244975	0.460962464760423	0.287302732958127	0.208312269492298	4.02436188669858	5.25421813554231	-2.62527155916428	0.231136213591513
"140"	140	0.335062754897127	0.481967495826353	0.366993328808951	0.568226335268075	0.177792105388504	0.153999654419515	0.183223651633135	0.328065971179274	0.334180398210135	0.378024231681731	8.29457045316428	2.93671201943521	2.43247887893531	-1.64342445884588
"141"	141	0.271451279663617	0.232018040344248	0.192310574924587	0.166960689253883	0.496829712632435	0.331636916536417	0.357018734420702	0.366596583026718	0.179470045885299	0.421852277560749	5.45548115835934	4.96086085949105	-0.723579864274641	3.80153547483725
"142"	142	0.290602693219286	0.323954444306531	0.254968706184475	0.427658036859449	0.289652271979969	0.217611609747639	0.303137981209078	0.309716537150751	0.282952165802353	0.30316284863156	4.51547785042807	4.44166869898676	8.98585762070357	0.579795116237927
"143"	143	0.159862612789605	0.291512767203534	0.609634665482223	0.341677115657329	0.333519692230482	0.531712608733006	0.227302992898307	0.0734063724513897	0.278475393928114	0.387929913935116	6.16621667500929	3.17497430123043	-5.00788279285086	-0.625630571246614
"144"	144	0.254829025219352	0.352202703233241	0.0755114345636244	0.160245281547544	0.269064132660903	0.455990290526875	0.406198223383351	0.29985138483239	0.218924243149766	0.22704464435888	7.05760293246079	5.9309015977058	2.05991856586459	1.38064919612546
"145"	145	0.179175272472363	0.366869095191877	0.345330316994774	0.358718070497454	0.31042656841079	0.4077032457911	0.393326616746524	0.270857818626907	0.212503330277768	0.295833614054806	4.73683908776272	4.82946692871382	7.15494956835114	2.78361146094592
"146"	146	0.366559088484342	0.377178859207312	0.325722351192451	0.125001434026597	0.333333334749458	0.341666666683025	0.175000000000028	0.225	0.275	0.3125	2.13655708801882	1.85256821740161	7.66951412141081	-5.85188142801818
"147"	147	0.175000000822957	0.21666681290295	0.137629046772004	0.315675794710645	0.228873462166459	0.365243280813876	0.237558375343495	0.133333632745403	0.154166668701589	0.287500000007024	4.27413202892737	5.27142717084054	6.02715942200196	5.1988388127411
"148"	148	0.291666712774752	0.133337358584811	0.187537802050185	0.259131766537554	0.147462262169908	0.357231679097098	0.550572923673086	0.382727939943248	0.117484190856207	0.0708439996534504	5.79682490406373	7.21487147935408	-3.10861541104593	3.56235361252079
"149"	149	0.449539629851756	0.282609709156079	0.413022640113196	0.398678042470148	0.332626862454037	0.393199791440686	0.427769628586734	0.259029953212618	0.290110269738049	0.30263559281916	5.40676791070915	4.85432537915513	-6.40419187790792	0.361167991515644
"150"	150	0.450819206567827	0.280235516050374	0.278568227349069	0.451501845526868	0.265568157949795	0.284076999366496	0.233807830822086	0.201626260091191	0.271427739323356	0.217185429152202	4.55526659265047	6.53739859341349	-1.15179046930355	8.55554966021654
"151"	151	0.536219329849767	0.322885002877565	0.525461901399117	0.260259610978636	0.14943732543064	0.163779301166454	0.158567874862136	0.279236590593101	0.229188537055602	0.29583971667184	2.78205789426469	3.02658151583764	1.56796078155486	5.61394656527644
"152"	152	0.345223056185443	0.336203167180627	0.385866518060027	0.463295702103142	0.487955965090671	0.245614996478195	0.296035339315253	0.37872555900944	0.310567411293922	0.131953651495046	4.11981343260943	2.69819359660065	0.990439917569295	0.432887500769716
"153"	153	0.22916671426916	0.254168485182438	0.154199254924538	0.188633831952199	0.290811504223751	0.372907246287767	0.225180063002385	0.23140994758741	0.195947576545483	0.295834454440545	6.14052881037929	6.39749360700737	2.83196473292006	5.54925174777921
"154"	154	0.471813473746255	0.284091319865535	0.325823099450714	0.19599197082766	0.432472404566161	0.404400992703862	0.280957505031259	0.417295065378291	0.233689356110559	0.422067637229019	4.44600304692294	5.34540929333938	-0.145207168154104	5.17655326762116
"155"	155	0.438180996052646	0.326369589849546	0.39076599087905	0.484552762051866	0.312335460745694	0.418546182794999	0.495758392177143	0.459686835528354	0.392996019327466	0.24161891989166	7.69336201959642	3.86706411943397	0.398495593813967	0.693258019928764
"156"	156	0.208342664927959	0.225026001287508	0.233906672600605	0.253876312848217	0.398791531293046	0.152143169201646	0.533774170416289	0.139743316982501	0.325296631878391	0.267404905849942	4.81251138983357	6.60958193801244	-7.58238415299893	-1.94113196431455
"157"	157	0.141272360555781	0.431834958697159	0.401651866978569	0.387893516725018	0.225943043288218	0.246466539888011	0.250148154385135	0.166688626914856	0.38333555108384	0.233333638970107	3.36896227270019	4.08240441902916	2.11927971052609	3.88215749045423
"158"	158	0.258730917126205	0.222018150309493	0.255788305289646	0.336207900229393	0.168170424673524	0.477552736538619	0.340834506132232	0.254707180647914	0.348032753974641	0.313816219552918	6.58834068219806	3.6680115986807	-1.22571392865873	4.61995363001384
"159"	159	0.447383594821953	0.305033676354	0.282085597267761	0.427956272134064	0.218318184548793	0.436824153854554	0.381030586484592	0.227549368489377	0.168162972587818	0.291668756264232	6.53565522607054	3.16352028226809	-5.35700637671801	-0.535859168929552
"160"	160	0.466127776143185	0.193410200754123	0.274849408649479	0.269792646927831	0.402288678479097	0.378862629787763	0.413192611239938	0.460056340022738	0.352692455330906	0.285660103121021	4.66264158463054	4.51958654283902	10.6276222584719	0.331935712614193
"161"	161	0.143600280014339	0.245597614176829	0.378299912686959	0.464621762445467	0.279660408575522	0.398077807006896	0.243642470663619	0.104872512178643	0.179537311141982	0.212674802201186	1.7238244639099	3.25505205529845	8.67397798313035	0.77767838968574
"162"	162	0.283347824418538	0.23343291217394	0.180126733882265	0.290834562407632	0.403713465504707	0.44309529904952	0.415687736509283	0.186616204581335	0.0638012324753323	0.246009378046054	5.18703918146221	6.06404068013847	3.7794146816823	-2.0026332306464
"163"	163	0.204166666666667	0.0875	0.258333333333333	0.320833333333342	0.275000000047076	0.179166848285471	0.333296073028266	0.29276262048772	0.250187815461053	0.362500002506888	7.68907938352613	8.30136443261756	8.42494222999524	10.8673564210645
"164"	164	0.323189749717837	0.231082699349347	0.482998321192917	0.407638507996538	0.246507023154364	0.271332557761365	0.363331350249887	0.404146229702119	0.314380370181286	0.252953539108407	4.4452460075278	2.4706303855993	5.04470020677593	0.489875789620881
"165"	165	0.370918340069027	0.342385220014842	0.126100927993315	0.427691714568467	0.428940140235517	0.378617271269281	0.372142469339615	0.302602868142818	0.243870974929521	0.226340658402411	4.74946177091051	6.37472572410406	2.69820751578415	-1.57091728678537
"166"	166	0.471555198197912	0.319505697774818	0.335703222290176	0.142609554709394	0.304123968583411	0.145861106029842	0.337506408867429	0.229168176213598	0.358333360592466	0.220833377634869	0.741932646744154	1.05345940336895	1.71159443890954	13.7482169193896
"167"	167	0.299806070290728	0.287174530561912	0.335873088908931	0.429052842074747	0.158804858718311	0.0292571779490191	0.22875948166349	0.442561097288926	0.192293950407136	0.287701597657923	6.66040909501093	3.78467176371394	5.12685623762879	-1.13480237652854
"168"	168	0.18422123338651	0.10846189457888	0.285094411603544	0.352301234726816	0.323731673984824	0.2455849954776	0.359206772902546	0.47086023399246	0.230588004370282	0.242190547171302	1.5766840754473	4.73140000338687	10.0520695076996	-1.22500508330116
"169"	169	0.150233556506438	0.234951010140037	0.223592005286184	0.316862838319264	0.479943682293224	0.237103545119447	0.271432265794191	0.24202636710053	0.321129948758531	0.35003242394941	7.67287299900157	4.99037719203622	6.02418318541497	-1.93792202255637
"170"	170	0.17500000667758	0.200000186038832	0.23334224299418	0.200062501541296	0.202249024733964	0.37417279730041	0.345925595408706	0.225053284384559	0.196207718892051	0.13335183255766	6.60479080020924	6.81729153850928	6.49542160427627	3.0087462851337
"171"	171	0.423024576352401	0.407435797357261	0.524227716549567	0.273970253485253	0.430791873646851	0.283026847711475	0.237307270086986	0.289047632973097	0.256487498245244	0.27150604155212	8.0378752858023	1.92091772381906	-1.33838897198913	0.870107121748005
"172"	172	0.209598534087644	0.229923465776248	0.179186627216456	0.228105250331584	0.271488960498482	0.262620565453144	0.187507031829692	0.241666966989303	0.220833341487537	0.212500000257043	3.57248800362583	0.283628474375229	-3.18511096429269	-6.48941191654348
"173"	173	0.359692828738582	0.302650369154587	0.238324181330617	0.188226629256829	0.216880859966231	0.200000161754875	0.112500000356394	0.291666666667025	0.0666666666667111	0.0458333333333339	1.99288549203754	3.90421706284941	4.26621063835289	6.95054246536694
"174"	174	0.28084912764324	0.431056812197174	0.340479504835794	0.175248559114342	0.220877316643942	0.233342312961133	0.275001662026319	0.204166708246046	0.350000006674438	0.225000000256038	2.44598891961229	0.776662155388156	-2.75869774632588	3.36760711826697
"175"	175	0.391131731117553	0.250991477029395	0.249266110763762	0.375551225074941	0.463676584115652	0.204592978714448	0.301539933573089	0.225453075698787	0.308407022627229	0.0958392916795707	5.062563237094	4.01742703869431	4.44785394050386	-1.74193769609405
"176"	176	0.239929666198286	0.258238604686815	0.334751118603807	0.277355735703137	0.24514740778445	0.345876819038534	0.415645683579544	0.213746097829746	0.0623842525942663	0.36717347125964	2.94716530522016	6.54226134774541	0.806330574482584	5.06793530742059
"177"	177	0.183333333333334	0.35000000000044	0.229166666868002	0.21666674872432	0.237538110714107	0.282013374994417	0.356031203862171	0.250071071796578	0.254167167298568	0.237499999963964	6.71873093986852	6.53149646545041	5.99665582571907	-6.22167486009026
"178"	178	0.421081191911199	0.177911656171892	0.167353615980648	0.175432616947094	0.208248560498708	0.22304534500712	0.252672582303545	0.276296436504148	0.231295294504869	0.146472962449686	0.455914966233905	2.34902675061181	13.4088627295929	0.829904088420928
"179"	179	0.245884530482308	0.37094231294787	0.1338484905825	0.275340834745471	0.302037892639108	0.509310541536971	0.343405778008238	0.217250531564085	0.105655201908611	0.262471964242499	6.18502139910445	-0.56417122462546	-1.78035816338371	-5.84454118898506
"180"	180	0.480268265955132	0.381172303101098	0.281900325222128	0.48976889604414	0.338779636864686	0.351655016618436	0.303462420929799	0.305594893401186	0.263668029313353	0.212787703467317	2.23292528104832	8.71174990156483	-1.49950837573101	-2.82576876029469
"181"	181	0.387500039281418	0.32083754461054	0.462817121960651	0.211035680932282	0.294942403755481	0.317615669829108	0.127467527609183	0.408345452558971	0.120833379009495	0.154166666887558	6.30464863989682	4.62938158320416	5.78235395518701	4.20478098557528
"182"	182	0.208333333593968	0.387500016735743	0.0791696419788272	0.300089197927609	0.346396652193474	0.449956730597084	0.343061684066165	0.242094342000017	0.108334548566437	0.262500000890869	5.59072614508742	7.09539992131513	4.61416832381659	6.79710732153434
"183"	183	0.253364775698524	0.452250447990433	0.316579832331599	0.387508271898774	0.120833392444468	0.116666667203382	0.362499999995775	0.208333333333389	0.225	0.2	1.81575651235113	1.89412788622765	4.7013511701139	-7.67384307764317
"184"	184	0.319561174819611	0.523956050990933	0.499762380175319	0.390679516121495	0.24333074862036	0.49011650443222	0.281515373120982	0.128488464098816	0.321870707143042	0.243098256844066	0.497505053369003	2.64637113639965	0.319268651598085	-1.39867449286965
"185"	185	0.329303039469031	0.436806307098147	0.283572385967896	0.229813935287182	0.410971800885773	0.345940757224809	0.27617977647781	0.234468454908839	0.285193052005124	0.170978570020891	4.94820545981503	2.31769693544552	1.31657213718117	3.98491042096449
"186"	186	0.384564408659269	0.084887042831729	0.311169705327429	0.263203779523805	0.0834797113473664	0.240199255178907	0.246064174137056	0.196015457631023	0.304169637963362	0.287500009093372	6.68574856712295	0.477212006513795	5.22660111286748	-1.84389552033828
"187"	187	0.094992112330091	0.271160131817345	0.28369192677158	0.358647541556462	0.173378263619598	0.245850680008238	0.166667285663015	0.150000008399727	0.12500000282857	0.325000000314901	4.59802724758301	2.31203158096711	8.01887030765633	2.7931041509017
"188"	188	0.301229168399039	0.258356495539205	0.24697004067445	0.325226998629367	0.232003852187408	0.208546021320855	0.362510468871709	0.43333343010341	0.179166668762626	0.270833333356102	4.38578559436572	0.470779639753504	4.15774935841693	7.76096122990967
"189"	189	0.317847692230555	0.391259568118658	0.257234558771069	0.344838516603111	0.156645174145768	0.283478264210865	0.166734510437481	0.375008637267864	0.320830100897831	0.245834876280924	0.739042394146164	0.538192971722086	-1.31937330065972	-4.69927247077257
"190"	190	0.318341130802362	0.237418495972213	0.415594276016461	0.374300093991362	0.35812685841302	0.219156126755041	0.584666857114171	0.0891407063374232	0.192313773430344	0.153946295373865	6.84613689357867	6.28086139295104	4.55317674926907	-0.904098072418773
"191"	191	0.30634186505903	0.214669934217552	0.378007922090774	0.393995895625033	0.246439783528694	0.198760460788623	0.192005698615554	0.304310781607037	0.387533110423599	0.4083386695614	5.28458978462639	0.294302649680303	2.35955000149504	2.56275585266178
"192"	192	0.175000001451653	0.0916667006025538	0.070834721659408	0.279189380508981	0.234139379363622	0.310673613824397	0.191660313428163	0.166925564502816	0.354181070273345	0.250000176037347	6.2605368046775	6.66585988163693	-3.71138638008857	8.69975188568143
"193"	193	0.360880863176317	0.344809010796157	0.236585149144578	0.250371696836853	0.267679452839614	0.333377375468734	0.3958404551653	0.32500015914565	0.162500208137155	0.187500024660194	2.01314811672176	3.2943369785919	2.06631410584021	4.76513768160738
"194"	194	0.494965218613182	0.340411264519392	0.441246200735654	0.409599390155982	0.357109243645074	0.24254156541848	0.185724938207804	0.260731574429	0.284871240387659	0.283829211508731	5.85783678423416	1.07512110034579	2.21213090889481	-0.731726228429611
"195"	195	0.145176385403032	0.382591780774606	0.408440256406114	0.331143733663284	0.321492213099962	0.532077906704704	0.414827571622439	0.470797402973685	0.4625	0.37394566121563	1.78578146344062	3.83508158377962	6.70508656908844	-0.199192387769514
"196"	196	0.354362807587361	0.448401521041463	0.33114202516405	0.128437067538001	0.356109204573815	0.408489658301154	0.326082363867554	0.106427571926223	0.254667018007144	0.1460773421312	5.96737231337379	2.671996973112	5.67544498978314	-0.970731034007485
"197"	197	0.325000011298565	0.237500589561779	0.295853466820601	0.263997728497009	0.40116412277108	0.341753225555928	0.255280375831287	0.220847192220001	0.241666819199868	0.0958333350655712	5.87070640300279	5.32329970792011	5.14101730989288	4.08724722041751
"198"	198	0.228042147300809	0.429075438054275	0.202514848835012	0.331519946421288	0.378003422217469	0.552363395301487	0.42721502935921	0.432422825648155	0.376533902890865	0.491567773301705	4.30134105862405	6.70992637823482	-0.00938987629514365	-1.16304989870908
"199"	199	0.288596296534465	0.198170044017903	0.292639784667914	0.307421617938263	0.312265485473307	0.425556065487512	0.339768589546782	0.406765961539059	0.203578642547258	0.212564667959666	2.67411453329907	4.82351459525121	7.57347145368852	0.374205776512476
"200"	200	0.206490865016558	0.285845115644701	0.445480112025706	0.271512093843046	0.379646927434804	0.308836155395872	0.133487914657408	0.255295380908692	0.305447246094563	0.395599592998971	2.75669577433498	3.35920131249296	4.77888596064669	0.850761714052661
"201"	201	0.459147951726341	0.179172588193246	0.33772191797549	0.0842866881524459	0.170835175871284	0.266666666847861	0.158333333333349	0.254166666666667	0.1875	0.166666666666667	0.962268289994725	3.75516789487985	10.2670856091723	9.54554740134033
"202"	202	0.390422634258928	0.329269284680277	0.499655663034609	0.376089376235949	0.269415196179764	0.157487073361981	0.198789882088456	0.352678653263183	0.309253876314988	0.246293665069296	0.379604157888598	2.38190655893766	1.82554174617806	0.917486276718708
"203"	203	0.168760427965773	0.375113077191662	0.55749127592309	0.276707159840437	0.212263657217191	0.234465492334548	0.0959249162609117	0.245858712588251	0.145837460754975	0.0875003346998993	2.76930202227189	3.26810756706293	1.87032264144483	3.97941677458374
"204"	204	0.262500013173149	0.287500660163307	0.362511714817817	0.200489668745373	0.156852075614245	0.460636601122792	0.218547944271863	0.179860602084102	0.137631544409702	0.225006643672759	6.46227142544286	6.00647405664382	2.96863901797035	-3.85118009958824
"205"	205	0.289478371915331	0.213170041583272	0.302786487132182	0.336477156453261	0.303079722036036	0.131326894211518	0.276032094892025	0.283411672817173	0.154172879205784	0.262500718669973	3.55334322209735	5.04361518006299	2.07769478164049	3.02262609793347
"206"	206	0.209711201342924	0.253433289940886	0.233505468527488	0.242504992869421	0.295899641594992	0.208336783008184	0.316666789461768	0.291666675512456	0.183333333589011	0.270833333350626	2.59439205862375	1.89967900925027	6.02774048222455	2.95599178828917
"207"	207	0.223119880964467	0.199535552084106	0.275002165327555	0.175442710506335	0.388262360977373	0.242085230166294	0.150039924851808	0.491666688931812	0.333333334562429	0.183333333339501	1.28897978967766	5.31444512628298	6.85316075933542	5.2946396576966
"208"	208	0.289659747378485	0.213671103445254	0.395597965563644	0.29208986236409	0.450072994467222	0.423406645786095	0.302801710098856	0.400813709450949	0.156945516459187	0.259579930673198	2.88058990024362	5.40090828952585	8.03467457304908	-0.452769005491442
"209"	209	0.0795787192788592	0.230584803634218	0.376615850786845	0.164354475912078	0.260708851086278	0.109909624503294	0.241670584474302	0.324999818458185	0.300000022446119	0.158333335298776	4.48007226546711	2.48079747439512	-3.47683609488496	4.28344653342403
"210"	210	0.204276298939982	0.287676260481102	0.316670771472227	0.300000240341134	0.154166672179067	0.162500008022942	0.150000453418885	0.379381602257041	0.255026316096559	0.256246877497113	-0.177018352775071	9.5951750244063	3.39749178259205	4.93789623514569
"211"	211	0.620014739763433	0.47196442377476	0.185646525247406	0.389815191441254	0.242507240612989	0.266690998281188	0.370849335871663	0.216670102753104	0.158334543734599	0.154166818266406	2.00880596848219	1.26590512902149	-4.80485059997883	1.67200031078781
"212"	212	0.326907510286954	0.221789673406399	0.298233415401469	0.246979215118771	0.390752497897204	0.430943792408104	0.292180826504994	0.343953942760133	0.221626579119468	0.267751508210206	4.92248624662741	1.22188638685652	3.52522980916528	-0.407616959104076
"213"	213	0.200452478044526	0.331250025821488	0.21919691634829	0.268738532137409	0.243419921889435	0.327160113716953	0.183784188397196	0.166786995155844	0.158347412187613	0.375000336411751	4.00020741659212	5.98658121540208	1.9849337886305	-7.80186557757855
"214"	214	0.422613710183687	0.289913306791193	0.32417382114403	0.216385946379743	0.300870871804657	0.243928124884933	0.166763502999153	0.229170740199199	0.31250017616636	0.133333425071059	2.73129922351047	5.66710563348585	2.03860882232259	7.14102353686047
"215"	215	0.100389031953002	0.261435088485377	0.464876383945204	0.442638610972301	0.30854729217803	0.192073219416898	0.150038284023011	0.358335097829082	0.166667008614021	0.375000024068991	2.35490360205569	3.38111348780984	2.16483469535155	2.73008409604639
"216"	216	0.310811073731815	0.240991837862052	0.400383964764199	0.19163635732329	0.217676670875636	0.175723751437694	0.114299212637782	0.32949247102924	0.0750442479709811	0.179172532501545	5.2814776247302	4.04267645836611	5.71460373655074	-1.85369278992787
"217"	217	0.202192016813017	0.376574573640998	0.412475920611157	0.470860472578398	0.15803642128853	0.335559524972768	0.362316853474501	0.321126221869226	0.304356711553174	0.16598159922652	3.54146341278953	4.87888668215208	-4.38313336354705	-0.51967028351996
"218"	218	0.577642206615978	0.450893195862164	0.372835173377386	0.527810651302593	0.468229951664917	0.499164617694367	0.488307633224852	0.559035331293491	0.360149056394488	0.432214895408027	3.89678950163611	6.74735308655449	-0.0234481664052302	0.303344597280591
"219"	219	0.193373110952602	0.0889120936356017	0.295771818701375	0.348093085944817	0.521493614685537	0.435783245491776	0.192685371578737	0.245387302358641	0.26692470180697	0.252582348270035	5.4333159027734	4.3632994523319	0.975731551931122	5.64335989542874
"220"	220	0.108351845921746	0.229624588356358	0.162513781485584	0.372551482298124	0.291068029634379	0.250601254160198	0.282758798444921	0.23009377570481	0.350003649698203	0.358333428987293	3.45221335440343	6.19409569316536	-3.78745142009212	3.64171306831629
"221"	221	0.313415656138264	0.287098657562896	0.228926756018747	0.4878354150194	0.556481434016274	0.453018389758457	0.512209450086805	0.458845806382481	0.386201307988368	0.29623632756216	5.78932175571896	5.034785080544	-0.0348549572088861	-0.973959706315864
"222"	222	0.17298231363152	0.301523691478578	0.199883819875242	0.234592330849779	0.319170052284391	0.379166859052287	0.247740272135699	0.191931840144606	0.383341767517603	0.26250060310176	1.78624123403579	5.69004625186971	-3.56522572300972	3.04346772085217
"223"	223	0.349703856336127	0.385348636373977	0.164748791656388	0.271724189605005	0.323486135745996	0.184207154798375	0.355246390680736	0.330460669598406	0.26107068843054	0.379626461839086	7.0837220395229	5.42796357186197	0.548110701883815	10.472351754074
"224"	224	0.408798064444107	0.190620636056655	0.271664244302102	0.450665274458759	0.401930593429553	0.325173786102184	0.218776720284288	0.334104318466991	0.287680715442982	0.179230578747741	3.45393032844832	5.27740801058093	1.3283639175496	2.71416944149975
"225"	225	0.201336843357946	0.24936932682845	0.210018580467042	0.212944929477763	0.182469682152127	0.301292428802427	0.261442172105269	0.283457234920528	0.220838789263195	0.270833415525694	1.60565352088304	5.67207616471308	-3.99016315752957	-3.43326649821459
"226"	226	0.30416706894069	0.329169563737679	0.179409293166607	0.292116574880957	0.106681948548921	0.257501666380027	0.243084530413629	0.311441801801043	0.325104525888674	0.366733620581464	6.59062015263348	4.3317659268665	2.44040814073504	5.84672515691931
"227"	227	0.421096654463197	0.520788493011171	0.271662000356175	0.269270899072955	0.337608311836829	0.449664144643516	0.425112802242908	0.350574889423653	0.354677134568689	0.23433821608956	4.14162355867443	2.01974003310416	-0.235417055729726	-10.6868911207691
"228"	228	0.172406407096512	0.179694908105352	0.253851157013992	0.190031400579556	0.355256791339047	0.167158553869789	0.352288468129678	0.11664771382828	0.138683490344097	0.244108590374131	-1.17353798379446	5.57661056452469	4.85395975834822	1.05891963053111
"229"	229	0.258333353263261	0.405898093209725	0.184040760871977	0.307095551597826	0.246975819740025	0.395968373768184	0.279193627063405	0.362504914750158	0.295833510310178	0.208333426535212	3.78589386319388	1.56426723252442	6.01771078723976	-1.81990707193077
"230"	230	0.420257945376985	0.241651893891647	0.351451188412687	0.348145113701309	0.474016416400234	0.351718172323992	0.368770655730563	0.261001050586961	0.308276681642935	0.165234863472581	4.04692237026513	4.93269355278251	0.404771371117686	-2.73311585610771
"231"	231	0.491666666666974	0.281157428811578	0.503358095015744	0.29085501645931	0.548538907734973	0.379570361390445	0.472334441194642	0.436144639736856	0.296009620524117	0.393193617331036	7.16628244215102	5.44479176593377	4.45559327245553	0.398041773501888
"232"	232	0.300735016852039	0.432355786904581	0.281172223981893	0.283396094690352	0.307722996281511	0.181629194200567	0.249266536415771	0.217001579992249	0.158372446177163	0.29166976838405	5.3409106108172	0.843260515328026	2.55087722099466	1.4611911850898
